	[44.30536372942457,7.090163118907508,2.0865479786937877,54.46887335086521,2.2455769234054097,54.62703348412301,7.885085656980354,0.14931658068817666,0.19186312147571477,0.008755477387193417,0.0,3.8071336764014214,2.714786502257276,0.15566890872815553,1.206645562275404,4.473042186911168,1.2248502044449754,1.0467596670742731,2.1094174653097872,1.5102548363027932,1.1579972847604938,0.9326980491130024,1.5802427005754902,1.3752172141490235,1.5371017833799399,1.0028428197187047,1.5342461610538924,1.0649901858850876,8.808110824138026,13.273535282555333,1.3718113794494404,4.451915126047099,0.05807675360069603,3.754704279194858,0.1714936184520824,0.4340726819070524,0.005651135419323376,0.11849645385353419,7.964111792256051,57.77698841135922,9.423415575409338,56.85213905324872,9.526286843151388,57.99560979130205,14.531744727672407,11.408931564814987,57.79870316139607,23.743738310604027,24.26532538607569,20.45438519181746,23.532342319949628,19.97010614312678,2.2360997487914767,0.5071474962569924,1.20042981030247,1.4798348608460603,8.2321532512093,1.501896525866705,8.273892200906927,11.98036774331643,8.199324496007682,17.102012214101393,5.560526092140179,8.834791688977335,1.7661749681459695,17.58666783406965,9.176971868156226,5.410218535138096,18.122545827497923,9.369017440384253,9.827515359917625,1.7968109354178647,8.253879624557213,15.72293451715351,4.404852930289996,19.944878685159818,6.713369474278472,4.6212119813560735,1.2537607944357134,1.6087947648690268,3.826212929387113,2.3096601488123145,5.63605526493714,2.3203056000497813,8.028000138190812,4.128517069835781,2.123630667592764,5.867614677987894,3.492444645864527,2.9999952243122388,4.716784541242762,3.122227989566686,4.315982017631839,3.291089322308803,3.4162378351463367,3.8563937363155274],
	[40.49823005302315,3.2830294425060864,1.720585697707634,50.66173967446378,1.561556752996012,50.8198998077216,4.077951980578932,3.657817095713245,3.9989967978771364,3.815889153788615,3.8071336764014214,0.0,1.0923471741441453,3.962802585129577,5.013779238676825,0.6659085105097468,5.031983880846397,2.760374009327148,1.6977162110916342,5.317388512704214,4.965130961161915,4.739831725514424,5.387376376976912,5.182350890550445,5.344235459781362,4.809976496120126,5.341379837455314,4.872123862286509,5.000977147736605,9.46640160615391,5.178945055850861,0.644781449645677,3.7490569228007256,0.052429397206563366,3.9786272948535037,4.241206358308474,3.8014825409820983,3.9256301302549557,4.1569781158546295,53.9698547349578,5.616281899007917,53.0450053768473,5.719153166749965,54.18847611490063,10.724611051270983,7.601797888413564,53.99156948499464,19.936604634202602,20.458191709674267,16.647251515416045,19.725208643548207,16.16297246672536,1.5710339276099448,4.314281172658414,5.007563486703892,5.286968537247482,4.425019574807879,2.3052371505347167,4.466758524505505,8.173234066915008,4.39219081960626,13.29487853769997,1.7533924157387584,5.027658012575913,2.040958708255452,13.779534157668229,5.369838191754804,1.603084858736675,14.315412151096503,5.561883763982832,6.020381683516203,2.0103227409835567,4.44674594815579,11.91580084075209,0.5977192538885744,16.137745008758394,2.90623579787705,0.8140783049546516,5.060894470837135,5.415928441270449,0.01907925298569148,1.497473527589107,1.8289215885357184,1.4868280763516402,4.220866461789391,0.32138339343435984,1.6835030088086576,2.0604810015864725,0.3146890305368942,0.8071384520891828,0.9096508648413407,0.6849056868347356,0.5088483412304172,0.5160443540926183,0.39089584125508486,0.04926005991410614],
	[41.590577227167294,4.3753766166502315,0.6282385235634886,51.754086848607926,0.4692095788518666,51.91224698186574,5.170299154723078,2.5654699215690995,2.906649623732991,2.7235419796444695,2.714786502257276,1.0923471741441453,0.0,2.8704554109854317,3.9214320645326803,1.758255684653892,3.9396367067022515,1.668026835183003,0.6053690369474888,4.22504133856007,3.8727837870177697,3.6474845513702787,4.295029202832766,4.0900037164063,4.251888285637216,3.717629321975981,4.249032663311168,3.7797766881423636,6.0933243218807505,10.558748780298055,4.086597881706717,1.7371286237898222,2.65670974865658,1.039917776937582,2.8862801207093587,3.1488591841643285,2.7091353668379528,2.83328295611081,5.249325289998775,55.06220190910195,6.708629073152062,54.137352550991444,6.811500340894111,55.28082328904478,11.81695822541513,8.694145062557709,55.08391665913879,21.02895180834675,21.55053888381841,17.739598689560186,20.81755581769235,17.255319640869505,0.47868675346579953,3.2219339985142685,3.915216312559746,4.194621363103336,5.517366748952025,1.2128899763905712,5.559105698649651,9.265581241059154,5.484537993750405,14.387225711844119,2.8457395898829034,6.120005186720059,0.9486115341113066,14.871881331812373,6.462185365898949,2.69543203288082,15.407759325240649,6.654230938126977,7.112728857660349,0.9179755668394113,5.539093122299936,13.008148014896236,1.6900664280327198,17.23009218290254,3.9985829720211954,1.906425479098797,3.9685472966929893,4.323581267126303,1.1114264271298369,0.4051263534449617,2.9212687626798637,0.39448090220749493,5.313213635933536,1.4137305675785052,0.5911558346645122,3.1528281757306176,0.7776581436072512,0.28520872205496256,2.001998038985486,0.40744148730940966,1.6011955153745625,0.576302820051527,0.7014513328890605,1.1416072340582515],
	[44.46103263815273,7.245832027635664,2.242216887421943,54.62454225959336,2.401245832133565,54.78270239285117,8.040754565708509,0.3049854894163322,0.036194212747559226,0.14691343134096213,0.15566890872815553,3.962802585129577,2.8704554109854317,0.0,1.0509766535472485,4.628711095639324,1.0691812957168199,1.2024285758024287,2.265086374037943,1.3545859275746377,1.0023283760323383,0.7770291403848468,1.4245737918473347,1.219548305420868,1.3814328746517843,0.8471739109905493,1.378577252325737,0.909321277156932,8.963779732866183,13.429204191283487,1.216142470721285,4.607584034775254,0.21374566232885156,3.9103731879230135,0.015824709723926866,0.27840377317889686,0.1613200441474789,0.037172454874621355,8.119780700984206,57.93265732008738,9.579084484137494,57.00780796197687,9.681955751879542,58.15127870003021,14.68741363640056,11.564600473543141,57.95437207012422,23.89940721933218,24.420994294803844,20.61005410054562,23.688011228677784,20.125775051854937,2.391768657519632,0.3514785875288368,1.0447609015743144,1.3241659521179046,8.387822159937457,1.6575654345948605,8.429561109635083,12.136036652044584,8.354993404735836,17.257681122829545,5.7161950008683355,8.990460597705491,1.921843876874125,17.742336742797807,9.33264077688438,5.565887443866252,18.27821473622608,9.52468634911241,9.98318426864578,1.9524798441460205,8.409548533285367,15.878603425881668,4.5605218390181514,20.10054759388797,6.869038383006627,4.776880890084229,1.098091885707558,1.4531258561408713,3.9818818381152683,2.46532905754047,5.791724173665296,2.4759745087779366,8.183669046918968,4.2841859785639365,2.2792995763209194,6.023283586716049,3.648113554592683,3.155664133040394,4.872453449970918,3.2778968982948413,4.471650926359994,3.446758231036959,3.571906743874492,4.012062645043683],
	[45.512009291699975,8.296808681182911,3.2931935409691917,55.67551891314061,3.4522224856808137,55.83367904639842,9.091731219255758,1.3559621429635806,1.0147824407996893,1.1978900848882106,1.206645562275404,5.013779238676825,3.9214320645326803,1.0509766535472485,0.0,5.679687749186572,0.01820464216957127,2.2534052293496774,3.3160630275851912,0.3036092740273893,0.04864827751491033,0.2739475131624017,0.3735971383000862,0.16857165187361953,0.3304562211045359,0.20380274255669925,0.32760059877848846,0.14165537639031647,10.014756386413431,14.480180844830736,0.1651658171740363,5.658560688322503,1.2647223158761,4.961349841470262,1.0351519438233217,0.7725728803683517,1.2122966976947274,1.08814910842187,9.170757354531455,58.983633973634625,10.630061137684743,58.058784615524125,10.73293240542679,59.202255353577456,15.738390289947807,12.61557712709039,59.005348723671474,24.950383872879428,25.471970948351093,21.66103075409287,24.738987882225032,21.176751705402186,3.4427453110668806,0.6994980660184117,0.006215751972934005,0.27318929857065616,9.438798813484704,2.7085420881421087,9.480537763182332,13.187013305591833,9.405970058283085,18.308657776376794,6.767171654415584,10.04143725125274,2.9728205304213735,18.793313396345056,10.383617430431629,6.6168640974135,19.329191389773328,10.575663002659658,11.03416092219303,3.0034564976932687,9.460525186832616,16.929580079428916,5.6114984925654,21.15152424743522,7.920015036553876,5.8278575436314775,0.04711523216030936,0.4021492025936228,5.032858491662517,3.5163057110877185,6.842700827212544,3.5269511623251852,9.234645700466217,5.335162632111185,3.330276229868168,7.074260240263298,4.699090208139931,4.206640786587643,5.923430103518166,4.32887355184209,5.522627579907243,4.497734884584207,4.622883397421741,5.063039298590931],
	[39.832321542513405,2.6171209319963396,2.3864942082173806,49.995831163954044,2.2274652635057586,50.153991297211846,3.412043470069186,4.323725606222991,4.664905308386883,4.4817976642983615,4.473042186911168,0.6659085105097468,1.758255684653892,4.628711095639324,5.679687749186572,0.0,5.6978923913561434,3.426282519836895,2.363624721601381,5.983297023213962,5.631039471671662,5.405740236024171,6.053284887486658,5.848259401060192,6.010143970291108,5.4758850066298725,6.00728834796506,5.5380323727962555,4.3350686372268585,8.800493095644164,5.844853566360609,0.021127060864069774,4.414965433310472,0.7183379077163101,4.64453580536325,4.907114868818221,4.467391051491845,4.5915386407647025,3.4910696053448826,53.30394622444805,4.95037338849817,52.379096866337555,5.053244656240219,53.522567604390886,10.058702540761237,6.935889377903818,53.3256609744849,19.270696123692858,19.792283199164523,15.981343004906295,19.059300133038462,15.497063956215612,2.2369424381196916,4.9801896831681605,5.673471997213638,5.952877047757228,3.7591110642981325,2.971145661044463,3.8008500139957584,7.507325556405261,3.726282309096513,12.628970027190224,1.0874839052290117,4.361749502066167,2.7068672187651988,13.113625647158482,4.703929681245057,0.9371763482269282,13.649503640586756,4.895975253473085,5.354473173006457,2.676231251493303,3.7808374376460434,11.249892330242343,0.06818925662117233,15.471836498248647,2.2403272873673035,0.14816979444490488,5.726802981346881,6.081836951780195,0.6468292575240552,2.1633820380988538,1.1630130780259718,2.152736586861387,3.554957951279644,0.34452511707538686,2.349411519318404,1.3945724910767257,0.9805975410466409,1.4730469625989295,0.243742354331594,1.3508141973444823,0.15706016927932948,1.181952864602365,1.0568043517648316,0.6166484505956406],
	[45.53021393386955,8.315013323352483,3.311398183138763,55.69372355531018,3.470427127850385,55.851883688567995,9.10993586142533,1.374166785133152,1.0329870829692605,1.216094727057782,1.2248502044449754,5.031983880846397,3.9396367067022515,1.0691812957168199,0.01820464216957127,5.6978923913561434,0.0,2.2716098715192485,3.334267669754763,0.285404631857818,0.06685291968448161,0.292152155331973,0.35539249613051493,0.15036700970404826,0.3122515789349646,0.22200738472627052,0.30939595660891717,0.15986001855988774,10.032961028583001,14.498385487000307,0.14696117500446504,5.676765330492073,1.2829269580456713,4.979554483639833,1.0533565859928928,0.7907775225379229,1.2305013398642988,1.1063537505914411,9.188961996701027,59.001838615804196,10.648265779854313,58.0769892576937,10.751137047596362,59.22045999574703,15.756594932117379,12.633781769259961,59.02355336584103,24.968588515049,25.490175590520664,21.679235396262442,24.757192524394604,21.194956347571754,3.460949953236452,0.717702708187983,0.024420394142505273,0.2549846564010849,9.457003455654275,2.7267467303116804,9.498742405351901,13.205217947761405,9.424174700452657,18.326862418546366,6.785376296585155,10.05964189342231,2.9910251725909447,18.811518038514624,10.4018220726012,6.635068739583072,19.3473960319429,10.593867644829228,11.0523655643626,3.0216611398628404,9.478729829002187,16.947784721598488,5.629703134734971,21.16972888960479,7.9382196787234465,5.846062185801048,0.028910589990738096,0.38394456042405156,5.051063133832089,3.5345103532572897,6.860905469382115,3.5451558044947564,9.252850342635787,5.353367274280757,3.3484808720377393,7.092464882432869,4.717294850309503,4.224845428757214,5.941634745687738,4.347078194011661,5.540832222076814,4.515939526753779,4.641088039591312,5.081243940760503],
	[43.258604062350294,6.0434034518332345,1.0397883116195143,53.42211368379093,1.1988172563311363,53.58027381704875,6.838325989906081,0.8974430863860966,1.238622788549988,1.0555151444614665,1.0467596670742731,2.760374009327148,1.668026835183003,1.2024285758024287,2.2534052293496774,3.426282519836895,2.2716098715192485,0.0,1.062657798235514,2.5570145033770664,2.2047569518347667,1.9794577161872755,2.6270023676497636,2.421976881223297,2.5838614504542132,2.049602486792978,2.581005828128166,2.1117498529593606,7.7613511570637534,12.226775615481058,2.418571046523714,3.4051554589728252,0.9886829134735772,2.707944612120585,1.2182532855263557,1.4808323489813255,1.0411085316549498,1.1652561209278074,6.917352125181778,56.73022874428495,8.376655908335065,55.80537938617445,8.479527176077113,56.94885012422778,13.484985060598133,10.362171897740712,56.751943494321786,22.696978643529754,23.218565719001415,19.40762552474319,22.485582652875355,18.923346476052508,1.1893400817172033,1.5539071633312656,2.247189477376743,2.5265945279203335,7.185393584135027,0.4551368587924317,7.227132533832654,10.933608076242157,7.152564828933408,16.05525254702712,4.513766425065906,7.788032021903062,0.7194153010716963,16.539908166995378,8.130212201081951,4.363458868063823,17.07578616042365,8.32225777330998,8.780755692843352,0.7500512683435916,7.207119957482939,14.676174850079237,3.3580932632157228,18.89811901808554,5.666609807204198,3.5744523142817997,2.300520461509987,2.6555544319433,2.7794532623128396,1.2629004817380411,4.589295597862867,1.2735459329755079,6.981240471116539,3.0817574027615082,1.0768710005184907,4.820855010913621,2.445684978790254,1.9532355572379654,3.670024874168489,2.0754683224924126,3.2692223505575653,2.2443296552345298,2.3694781680720634,2.8096340692412545],
	[42.19594626411478,4.980745653597721,0.02286948661599981,52.35945588555542,0.1361594580956222,52.51761601881323,5.775668191670567,1.9601008846216106,2.301280586785502,2.118172942696981,2.1094174653097872,1.6977162110916342,0.6053690369474888,2.265086374037943,3.3160630275851912,2.363624721601381,3.334267669754763,1.062657798235514,0.0,3.6196723016125807,3.267414750070281,3.0421155144227896,3.6896601658852775,3.484634679458811,3.646519248689727,3.112260285028492,3.6436636263636797,3.174407651194875,6.69869335882824,11.164117817245545,3.4812288447592277,2.342497660737311,2.0513407117090914,1.6452868138850707,2.2809110837618696,2.54349014721684,2.103766329890464,2.2279139191633215,5.854694326946263,55.66757094604943,7.313998110099551,54.74272158793894,7.4168693778416,55.88619232599226,12.422327262362618,9.299514099505199,55.68928569608628,21.634320845294237,22.1559079207659,18.344967726507676,21.42292485463984,17.86068867781699,0.12668228348168925,2.61656496156678,3.3098472756122574,3.5892523261558473,6.122735785899513,0.6075209394430824,6.164474735597139,9.870950278006642,6.089907030697894,14.992594748791607,3.4511086268303925,6.725374223667547,0.34324249716381783,15.477250368759863,7.067554402846438,3.3008010698283092,16.013128362188137,7.259599975074466,7.718097894607838,0.31260652989192245,6.144462159247424,13.613517051843724,2.2954354649802085,17.83546121985003,4.603952008968684,2.511794516046286,3.3631782597455007,3.718212230178814,1.7167954640773255,0.20024268350252714,3.526637799627353,0.21088813473999388,5.9185826728810245,2.019099604525994,0.014213202282976617,3.7581972126781062,1.3830271805547398,0.8905777590024514,2.607367075932975,1.0128105242568985,2.2065645523220514,1.181671856999016,1.3068203698365493,1.7469762710057402],
	[45.81561856572736,8.6004179552103,3.5968028149965807,55.979128187168,3.7558317597082027,56.13728832042581,9.395340493283147,1.6595714169909699,1.3183917148270785,1.5014993589155998,1.5102548363027932,5.317388512704214,4.22504133856007,1.3545859275746377,0.3036092740273893,5.983297023213962,0.285404631857818,2.5570145033770664,3.6196723016125807,0.0,0.3522575515422996,0.577556787189791,0.06998786427269692,0.13503762215376974,0.02684694707714659,0.5074120165840885,0.02399132475109916,0.44526465041770574,10.31836566044082,14.783790118858125,0.13844345685335296,5.962169962349892,1.5683315899034893,5.264959115497652,1.338761217850711,1.0761821543957408,1.5159059717221166,1.3917583824492592,9.474366628558844,59.28724324766202,10.933670411712132,58.36239388955152,11.03654167945418,59.50586462760486,16.041999563975196,12.919186401117779,59.308957997698855,25.25399314690682,25.775580222378483,21.96464002812026,25.042597156252423,21.480360979429573,3.74635458509427,1.003107340045801,0.3098250260003233,0.030419975456733115,9.742408087512095,3.012151362169498,9.78414703720972,13.490622579619222,9.709579332310474,18.612267050404185,7.070780928442973,10.345046525280129,3.276429804448763,19.096922670372443,10.687226704459018,6.92047337144089,19.63280066380072,10.879272276687047,11.337770196220418,3.307065771720658,9.764134460860005,17.233189353456307,5.915107766592789,21.45513352146261,8.223624310581265,6.1314668176588665,0.2564940418670799,0.09853992856623353,5.336467765689906,3.819914985115108,7.1463101012399335,3.8305604363525747,9.538254974493606,5.638771906138574,3.633885503895557,7.377869514290687,5.002699482167321,4.510250060615032,6.227039377545555,4.632482825869479,5.826236853934632,4.801344158611596,4.92649267144913,5.366648572618321],
	[45.46336101418506,8.248160403668,3.244545263454281,55.6268706356257,3.403574208165903,55.78503076888351,9.043082941740847,1.3073138654486705,0.966134163284779,1.1492418073733004,1.1579972847604938,4.965130961161915,3.8727837870177697,1.0023283760323383,0.04864827751491033,5.631039471671662,0.06685291968448161,2.2047569518347667,3.267414750070281,0.3522575515422996,0.0,0.22529923564749135,0.4222454158149965,0.21721992938852985,0.37910449861944623,0.15515446504178892,0.37624887629339876,0.09300709887540615,9.96610810889852,14.431532567315825,0.21381409468894666,5.609912410807592,1.2160740383611897,4.912701563955352,0.9865036663084114,0.7239246028534413,1.1636484201798172,1.0395008309069595,9.122109077016544,58.934985696119725,10.581412860169833,58.01013633800922,10.68428412791188,59.153607076062556,15.689742012432898,12.56692884957548,58.95670044615656,24.901735595364517,25.423322670836182,21.61238247657796,24.690339604710122,21.128103427887275,3.3940970335519705,0.6508497885035013,0.04243252554197633,0.3218375760855665,9.390150535969795,2.6598938106271985,9.431889485667421,13.138365028076922,9.357321780768174,18.260009498861884,6.718523376900674,9.992788973737829,2.9241722529064633,18.744665118830145,10.334969152916718,6.56821581989859,19.280543112258417,10.527014725144747,10.985512644678119,2.9548082201783585,9.411876909317705,16.880931801914006,5.5628502150504895,21.10287596992031,7.871366759038965,5.779209266116567,0.0957635096752197,0.45079748010853316,4.984210214147606,3.4676574335728083,6.794052549697634,3.478302884810275,9.185997422951306,5.286514354596275,3.2816279523532574,7.025611962748387,4.650441930625021,4.1579925090727325,5.874781826003256,4.280225274327179,5.473979302392332,4.4490866070692965,4.57423511990683,5.014391021076022],
	[45.23806177853758,8.02286116802051,3.01924602780679,55.40157139997821,3.178274972518412,55.55973153323602,8.817783706093357,1.082014629801179,0.7408349276372876,0.923942571725809,0.9326980491130024,4.739831725514424,3.6474845513702787,0.7770291403848468,0.2739475131624017,5.405740236024171,0.292152155331973,1.9794577161872755,3.0421155144227896,0.577556787189791,0.22529923564749135,0.0,0.6475446514624879,0.44251916503602123,0.6044037342669375,0.07014477060570244,0.6015481119408901,0.1322921367720852,9.740808873251028,14.206233331668335,0.439113330336438,5.3846131751601005,0.9907748027136984,4.6874023283078605,0.7612044306609199,0.49862536720594997,0.9383491845323257,0.8142015952594682,8.896809841369054,58.70968646047223,10.35611362452234,57.78483710236172,10.45898489226439,58.92830784041506,15.464442776785406,12.341629613927989,58.73140121050906,24.676436359717027,25.19802343518869,21.38708324093047,24.46504036906263,20.90280419223978,3.168797797904479,0.42555055285601,0.2677317611894677,0.5471368117330578,9.164851300322303,2.434594574979707,9.206590250019929,12.913065792429432,9.132022545120684,18.034710263214393,6.493224141253182,9.767489738090337,2.698873017258972,18.51936588318265,10.109669917269228,6.342916584251099,19.055243876610927,10.301715489497255,10.760213409030627,2.729508984530867,9.186577673670214,16.655632566266515,5.337550979402998,20.877576734272818,7.646067523391474,5.553910030469075,0.32106274532271106,0.6760967157560245,4.758910978500115,3.242358197925317,6.568753314050142,3.2530036491627836,8.960698187303814,5.061215118948784,3.0563287167057664,6.800312727100896,4.42514269497753,3.932693273425241,5.649482590355764,4.054926038679688,5.248680066744841,4.223787371421805,4.348935884259339,4.78909178542853],
	[45.88560643000007,8.670405819482998,3.666790679269278,56.0491160514407,3.8258196239809,56.20727618469851,9.465328357555844,1.7295592812636669,1.3883795790997755,1.5714872231882968,1.5802427005754902,5.387376376976912,4.295029202832766,1.4245737918473347,0.3735971383000862,6.053284887486658,0.35539249613051493,2.6270023676497636,3.6896601658852775,0.06998786427269692,0.4222454158149965,0.6475446514624879,0.0,0.20502548642646667,0.04314091719555033,0.5773998808567854,0.045996539521597754,0.5152525146904027,10.388353524713517,14.853777983130822,0.20843132112604987,6.032157826622589,1.6383194541761863,5.334946979770348,1.4087490821234079,1.1461700186684378,1.5858938359948136,1.461746246721956,9.544354492831541,59.35723111193471,11.00365827598483,58.43238175382421,11.106529543726877,59.57585249187755,16.111987428247893,12.989174265390476,59.37894586197156,25.323981011179516,25.84556808665118,22.034627892392958,25.11258502052512,21.55034884370227,3.816342449366967,1.0730952043184978,0.3798128902730202,0.10040783972943003,9.81239595178479,3.082139226442195,9.854134901482418,13.56061044389192,9.779567196583171,18.682254914676882,7.14076879271567,10.415034389552826,3.3464176687214597,19.16691053464514,10.757214568731715,6.990461235713586,19.702788528073416,10.949260140959744,11.407758060493116,3.377053635993355,9.834122325132702,17.303177217729004,5.985095630865486,21.525121385735307,8.293612174853962,6.201454681931564,0.32648190613977685,0.02855206429353662,5.406455629962603,3.8899028493878047,7.21629796551263,3.9005483006252715,9.608242838766301,5.708759770411271,3.7038733681682543,7.447857378563384,5.072687346440017,4.5802379248877285,6.2970272418182525,4.702470690142176,5.896224718207329,4.871332022884293,4.996480535721827,5.436636436891018],
	[45.68058094357359,8.465380333056531,3.4617651928428113,55.84409056501423,3.6207941375544332,56.00225069827204,9.260302871129378,1.5245337948372002,1.1833540926733088,1.3664617367618301,1.3752172141490235,5.182350890550445,4.0900037164063,1.219548305420868,0.16857165187361953,5.848259401060192,0.15036700970404826,2.421976881223297,3.484634679458811,0.13503762215376974,0.21721992938852985,0.44251916503602123,0.20502548642646667,0.0,0.16188456923091635,0.3723743944303188,0.1590289469048689,0.310227028263936,10.18332803828705,14.648752496704356,0.003405834699583212,5.827132340196122,1.4332939677497196,5.129921493343882,1.2037235956969412,0.9411445322419711,1.380868349568347,1.2567207602954893,9.339329006405075,59.15220562550824,10.798632789558361,58.22735626739775,10.90150405730041,59.37082700545107,15.906961941821427,12.78414877896401,59.17392037554509,25.118955524753048,25.640542600224713,21.82960240596649,24.907559534098652,21.345323357275802,3.6113169629405,0.8680697178920312,0.17478740384655353,0.10461764669703663,9.607370465358324,2.8771137400157283,9.64910941505595,13.355584957465453,9.574541710156705,18.477229428250414,6.935743306289203,10.210008903126358,3.141392182294993,18.961885048218672,10.552189082305249,6.78543574928712,19.497763041646948,10.744234654533276,11.202732574066648,3.1720281495668883,9.629096838706236,17.098151731302536,5.780070144439019,21.32009589930884,8.088586688427496,5.996429195505097,0.12145641971331016,0.23357755072000327,5.201430143536136,3.684877362961338,7.011272479086164,3.695522814198805,9.403217352339835,5.503734283984805,3.4988478817417876,7.242831892136917,4.867661860013551,4.375212438461262,6.092001755391785,4.497445203715709,5.691199231780862,4.666306536457827,4.79145504929536,5.231610950464551],
	[45.84246551280451,8.627264902287449,3.6236497620737276,56.00597513424515,3.7826787067853496,56.16413526750296,9.422187440360293,1.6864183640681165,1.3452386619042251,1.5283463059927465,1.5371017833799399,5.344235459781362,4.251888285637216,1.3814328746517843,0.3304562211045359,6.010143970291108,0.3122515789349646,2.5838614504542132,3.646519248689727,0.02684694707714659,0.37910449861944623,0.6044037342669375,0.04314091719555033,0.16188456923091635,0.0,0.5342589636612352,0.0028556223260474303,0.4721115974948523,10.345212607517967,14.810637065935271,0.16529040393049954,5.989016909427038,1.595178536980636,5.291806062574798,1.3656081649278575,1.1030291014728875,1.5427529187992632,1.4186053295264056,9.50121357563599,59.314090194739165,10.960517358789279,58.389240836628666,11.063388626531326,59.532711574682004,16.068846511052342,12.946033348194925,59.335804944776,25.280840093983965,25.80242716945563,21.991486975197407,25.06944410332957,21.50720792650672,3.7732015321714165,1.0299542871229475,0.3366719730774699,0.05726692253387971,9.769255034589241,3.0389983092466446,9.810993984286867,13.51746952669637,9.73642627938762,18.63911399748133,7.09762787552012,10.371893472357275,3.3032767515259094,19.12376961744959,10.714073651536165,6.947320318518036,19.659647610877865,10.906119223764193,11.364617143297565,3.3339127187978046,9.790981407937151,17.260036300533454,5.9419547136699356,21.481980468539756,8.250471257658411,6.158313764736013,0.2833409889442265,0.07169298148908694,5.363314712767052,3.8467619321922544,7.17315704831708,3.857407383429721,9.565101921570752,5.6656188532157215,3.660732450972704,7.404716461367833,5.029546429244467,4.537097007692179,6.253886324622702,4.659329772946625,5.8530838010117785,4.828191105688743,4.953339618526276,5.393495519695468],
	[45.30820654914327,8.093005938626213,3.0893907984124924,55.47171617058391,3.2484197431241144,55.62987630384172,8.88792847669906,1.1521594004068814,0.81097969824299,0.9940873423315114,1.0028428197187047,4.809976496120126,3.717629321975981,0.8471739109905493,0.20380274255669925,5.4758850066298725,0.22200738472627052,2.049602486792978,3.112260285028492,0.5074120165840885,0.15515446504178892,0.07014477060570244,0.5773998808567854,0.3723743944303188,0.5342589636612352,0.0,0.5314033413351877,0.06214736616638277,9.810953643856731,14.276378102274037,0.36896855973073556,5.454757945765803,1.0609195733194008,4.757547098913563,0.8313492012666224,0.5687701378116524,1.008493955138028,0.8843463658651706,8.966954611974757,58.779831231077935,10.426258395128043,57.85498187296743,10.529129662870092,58.99845261102077,15.534587547391109,12.411774384533691,58.80154598111477,24.74658113032273,25.268168205794396,21.45722801153617,24.535185139668332,20.972948962845486,3.2389425685101814,0.4956953234617124,0.19758699058376525,0.4769920411273554,9.234996070928005,2.50473934558541,9.276735020625631,12.983210563035135,9.202167315726387,18.104855033820098,6.563368911858885,9.83763450869604,2.7690177878646742,18.589510653788356,10.17981468787493,6.413061354856802,19.125388647216628,10.371860260102958,10.83035817963633,2.7996537551365694,9.256722444275917,16.725777336872216,5.407695750008701,20.947721504878523,7.7162122939971765,5.624054801074778,0.2509179747170086,0.605951945150322,4.829055749105818,3.312502968531019,6.638898084655844,3.323148419768486,9.030842957909517,5.131359889554486,3.126473487311469,6.870457497706599,4.495287465583232,4.002838044030944,5.719627360961467,4.125070809285391,5.318824837350544,4.293932142027508,4.419080654865041,4.859236556034232],
	[45.83960989047846,8.6244092799614,3.62079413974768,56.003119511919095,3.779823084459302,56.16127964517691,9.419331818034246,1.683562741742069,1.3423830395781777,1.525490683666699,1.5342461610538924,5.341379837455314,4.249032663311168,1.378577252325737,0.32760059877848846,6.00728834796506,0.30939595660891717,2.581005828128166,3.6436636263636797,0.02399132475109916,0.37624887629339876,0.6015481119408901,0.045996539521597754,0.1590289469048689,0.0028556223260474303,0.5314033413351877,0.0,0.4692559751688049,10.34235698519192,14.807781443609224,0.16243478160445213,5.986161287100991,1.5923229146545885,5.28895044024875,1.3627525426018101,1.10017347914684,1.5398972964732158,1.4157497072003582,9.498357953309943,59.31123457241312,10.957661736463232,58.38638521430262,11.06053300420528,59.52985595235595,16.065990888726297,12.943177725868878,59.332949322449956,25.277984471657916,25.79957154712958,21.98863135287136,25.06658848100352,21.504352304180674,3.770345909845369,1.0270986647969,0.33381635075142246,0.054411300207832275,9.766399412263192,3.036142686920597,9.80813836196082,13.514613904370322,9.733570657061573,18.636258375155283,7.094772253194073,10.369037850031228,3.300421129199862,19.12091399512354,10.711218029210118,6.9444646961919885,19.656791988551817,10.903263601438146,11.361761520971518,3.331057096471757,9.788125785611104,17.257180678207405,5.939099091343889,21.479124846213708,8.247615635332364,6.155458142409966,0.2804853666181791,0.07454860381513438,5.360459090441005,3.843906309866207,7.170301425991032,3.8545517611036737,9.562246299244704,5.662763230889674,3.6578768286466565,7.401860839041786,5.0266908069184195,4.534241385366131,6.251030702296655,4.6564741506205785,5.8502281786857315,4.825335483362696,4.950483996200229,5.39063989736942],
